Timestamp,FurnaceTC (C)
2026-07-10 11:52:09.741442,22.25
2026-07-10 11:52:10.758189,22.0
2026-07-10 11:52:11.775029,22.25
2026-07-10 11:52:12.791751,22.0
2026-07-10 11:52:13.808610,22.25
2026-07-10 11:52:14.825154,22.25
2026-07-10 11:52:15.841549,22.25
2026-07-10 11:52:16.858341,22.25
2026-07-10 11:52:17.874398,22.25
2026-07-10 11:52:18.891010,22.0
2026-07-10 11:52:19.907858,22.25
